Giới tính của bạn:,Độ tuổi của bạn:,Trình độ học vấn cao nhất:,Tình trạng việc làm chính:,"Thu nhập bình quân tháng theo Hợp đồng lao động của bạn là bao nhiêu? (Vui lòng điền tổng thu nhập trước khi khấu trừ các loại Bảo hiểm (BHXH, BHYT, BHTN) và Thuế TNCN)","Số người phụ thuộc (con nhỏ, cha mẹ già...) đủ điều kiện giảm trừ gia cảnh:","Tôi tin rằng với các quy định quản lý thuế hiện nay, hành vi gian lận hoặc trốn thuế sẽ dễ dàng bị phát hiện và xử lý nghiêm. - HUMAN-ENF1","Tôi tin rằng Nhà nước, cơ quan thuế có đủ khả năng và công nghệ để phát hiện, xử lý nghiêm các hành vi trốn thuế. - HUMAN-ENF2","Các thủ tục khai báo thuế VÀ/HOẶC quy trình làm việc với cơ quan thuế đơn giản, tiện lợi, nhanh chóng hơn so với trước đây. - HUMAN-FAC1","So với trước đây, tôi thấy cách tính thuế và các bậc thuế trong phương án mới đơn giản, dễ hiểu và dễ thực hiện hơn. - HUMAN-FAC2","Tôi tin rằng Nhà nước, cơ quan thuế sẽ thực thi chính sách mới một cách khách quan, công tâm và đối xử bình đẳng với mọi người nộp thuế.  - HUMAN-TRU1",Tôi thấy mức thuế tôi phải đóng theo phương án mới là công bằng (người thu nhập như tôi đóng mức này là hợp lý). - HUMAN-TRU2,"Tôi tin tưởng số tiền thuế tôi đóng sẽ được Nhà nước sử dụng hiệu quả để cải thiện dịch vụ công (y tế, đường xá...). - HUMAN-TRU3","Tôi thấy Nhà nước đã giải thích rõ ràng, minh bạch về lý do và mục tiêu của việc sửa đổi thuế lần này. - HUMAN-TRU4","Sau khi xem xét các quyền lợi và nghĩa vụ, bạn có ủng hộ và tuân thủ chính sách mới hiện nay? - HUMAN-OUT1"
Nam,37,Đại học,Chính thức,14735536,2,,,,,,,,,
Nam,46,Đại học,Chính thức,14275412,2,,,,,,,,,
Nam,42,Đại học,Chính thức,14393701,4,,,,,,,,,
Nam,41,Đại học,Chính thức,13116522,4,,,,,,,,,
Nam,54,THPT,Chính thức,16596653,3,,,,,,,,,
Nam,42,Đại học,Chính thức,13173308,4,,,,,,,,,
Nam,54,Đại học,Chính thức,14522138,2,,,,,,,,,
Nam,37,Cao đẳng - Trung cấp,Chính thức,15860488,3,,,,,,,,,
Nam,21,Cao đẳng - Trung cấp,Chính thức,14017604,4,,,,,,,,,
Nam,28,THPT,Chính thức,12271276,3,,,,,,,,,
Nam,41,THPT,Chính thức,13763105,4,,,,,,,,,
Nam,28,Đại học,Chính thức,15692289,4,,,,,,,,,
Nam,35,THPT,Chính thức,12493425,2,,,,,,,,,
Nam,35,Đại học,Chính thức,12463028,4,,,,,,,,,
Nam,28,THPT,Chính thức,17675926,4,,,,,,,,,
Nam,33,THPT,Chính thức,13910495,1,,,,,,,,,
Nam,50,Khác,Chính thức,13541582,4,,,,,,,,,
Nam,42,THPT,Chính thức,12586345,1,,,,,,,,,
Nam,23,Khác,Chính thức,14111016,1,,,,,,,,,
Nam,37,Cao đẳng - Trung cấp,Chính thức,17792452,4,,,,,,,,,
Nam,25,THPT,Chính thức,15207373,4,,,,,,,,,
Nam,44,Đại học,Chính thức,16468635,4,,,,,,,,,
Nam,58,Cao đẳng - Trung cấp,Chính thức,13548903,3,,,,,,,,,
Nam,30,Khác,Chính thức,15650895,1,,,,,,,,,
Nam,41,Khác,Chính thức,12131246,2,,,,,,,,,
Nam,39,Đại học,Chính thức,16884832,2,,,,,,,,,
Nam,30,THPT,Chính thức,16038790,2,,,,,,,,,
Nam,32,THPT,Chính thức,17423722,2,,,,,,,,,
Nam,33,Đại học,Chính thức,16197888,4,,,,,,,,,
Nam,32,Đại học,Chính thức,12344843,2,,,,,,,,,
Nam,22,Cao đẳng - Trung cấp,Chính thức,14416763,2,,,,,,,,,
Nam,35,Khác,Chính thức,13247182,3,,,,,,,,,
Nam,29,Khác,Chính thức,13758198,4,,,,,,,,,
Nam,33,Cao đẳng - Trung cấp,Chính thức,16665496,4,,,,,,,,,
Nam,31,Đại học,Chính thức,13264740,4,,,,,,,,,
Nam,27,Cao đẳng - Trung cấp,Chính thức,13891965,1,,,,,,,,,
Nam,35,THPT,Chính thức,17848063,4,,,,,,,,,
Nam,38,Khác,Chính thức,15972814,4,,,,,,,,,
Nam,35,Đại học,Chính thức,14299657,4,,,,,,,,,
Nam,58,Đại học,Chính thức,16000609,2,,,,,,,,,
Nam,40,Khác,Chính thức,14915271,2,,,,,,,,,
Nam,28,THPT,Chính thức,15130973,4,,,,,,,,,
Nam,36,Đại học,Chính thức,15256085,4,,,,,,,,,
Nam,37,THPT,Chính thức,17799207,2,,,,,,,,,
Nam,31,Khác,Chính thức,14452829,3,,,,,,,,,
Nam,22,Đại học,Chính thức,15017791,3,,,,,,,,,
Nam,52,THPT,Chính thức,17949465,3,,,,,,,,,
Nam,36,Cao đẳng - Trung cấp,Chính thức,14700761,4,,,,,,,,,
Nam,49,THPT,Chính thức,14972157,4,,,,,,,,,
Nam,50,Đại học,Chính thức,16379266,3,,,,,,,,,
Nam,29,Đại học,Chính thức,12828383,4,,,,,,,,,
Nam,31,Đại học,Chính thức,15279712,1,,,,,,,,,
Nam,34,Khác,Chính thức,15738911,4,,,,,,,,,
Nam,27,Cao đẳng - Trung cấp,Chính thức,12307089,3,,,,,,,,,
Nam,48,Khác,Chính thức,17180398,4,,,,,,,,,
Nam,40,Khác,Chính thức,14977035,4,,,,,,,,,
Nam,50,Đại học,Chính thức,12924759,1,,,,,,,,,
Nam,35,Khác,Chính thức,12679162,2,,,,,,,,,
Nam,26,Đại học,Chính thức,17715761,2,,,,,,,,,
Nam,30,Đại học,Chính thức,15473989,4,,,,,,,,,
Nam,52,THPT,Chính thức,15650474,4,,,,,,,,,
Nam,44,Đại học,Chính thức,13712295,1,,,,,,,,,
Nam,38,Đại học,Chính thức,14567063,2,,,,,,,,,
Nam,47,Đại học,Chính thức,12116014,4,,,,,,,,,
Nam,41,Đại học,Chính thức,16842758,4,,,,,,,,,
Nam,27,Khác,Chính thức,13842569,2,,,,,,,,,
Nam,45,Thạc sĩ - Tiến sĩ,Chính thức,12482032,2,,,,,,,,,
Nam,28,Khác,Chính thức,14665925,2,,,,,,,,,
Nam,39,Đại học,Chính thức,17585220,2,,,,,,,,,
Nam,60,THPT,Chính thức,17403199,2,,,,,,,,,
Nam,32,Đại học,Chính thức,13661961,4,,,,,,,,,
Nam,63,Đại học,Chính thức,16290885,4,,,,,,,,,
Nam,58,Đại học,Chính thức,13128467,3,,,,,,,,,
Nam,34,THPT,Chính thức,16501930,2,,,,,,,,,
Nam,49,Đại học,Chính thức,13793671,3,,,,,,,,,
Nam,59,Đại học,Chính thức,15999249,2,,,,,,,,,
Nam,43,Đại học,Chính thức,15074281,4,,,,,,,,,
Nam,49,Khác,Chính thức,12034969,3,,,,,,,,,
Nam,53,Đại học,Chính thức,13031657,4,,,,,,,,,
Nam,41,Đại học,Chính thức,15633683,2,,,,,,,,,
Nam,36,Đại học,Chính thức,12037366,4,,,,,,,,,
Nam,45,Thạc sĩ - Tiến sĩ,Chính thức,16705842,3,,,,,,,,,
Nam,46,Khác,Chính thức,15347553,3,,,,,,,,,
Nam,40,Đại học,Chính thức,12463863,4,,,,,,,,,
Nam,58,Đại học,Chính thức,16828487,3,,,,,,,,,
Nam,36,Cao đẳng - Trung cấp,Chính thức,13442573,4,,,,,,,,,
Nam,36,Khác,Chính thức,14501148,4,,,,,,,,,
Nam,30,Đại học,Chính thức,12555821,2,,,,,,,,,
Nam,31,THPT,Chính thức,15929931,2,,,,,,,,,
Nam,60,Cao đẳng - Trung cấp,Chính thức,15830904,2,,,,,,,,,
Nam,39,Cao đẳng - Trung cấp,Chính thức,16660258,2,,,,,,,,,
Nam,22,Đại học,Chính thức,14891102,4,,,,,,,,,
Nam,34,Khác,Chính thức,13003024,1,,,,,,,,,
Nam,53,Đại học,Chính thức,17102993,1,,,,,,,,,
Nam,46,Cao đẳng - Trung cấp,Chính thức,17734999,2,,,,,,,,,
Nam,54,THPT,Chính thức,14578233,4,,,,,,,,,
Nam,49,THPT,Chính thức,13243823,1,,,,,,,,,
Nam,46,Đại học,Chính thức,16455931,4,,,,,,,,,
Nam,28,Khác,Chính thức,15120836,2,,,,,,,,,
Nam,34,Đại học,Chính thức,13866676,2,,,,,,,,,
Nam,19,Đại học,Chính thức,17792961,3,,,,,,,,,
Nam,45,Khác,Chính thức,15648218,3,,,,,,,,,
Nam,57,THPT,Chính thức,15554435,3,,,,,,,,,
Nam,40,Khác,Chính thức,12576533,3,,,,,,,,,
Nam,32,Đại học,Chính thức,14931097,4,,,,,,,,,
Nam,46,Đại học,Chính thức,12567324,4,,,,,,,,,
Nam,18,Khác,Chính thức,12768676,1,,,,,,,,,
Nam,47,Đại học,Chính thức,13845971,4,,,,,,,,,
Nam,42,THPT,Chính thức,12741354,3,,,,,,,,,
Nam,64,THPT,Chính thức,15838800,4,,,,,,,,,
Nam,31,Đại học,Chính thức,13752434,3,,,,,,,,,
Nam,57,Cao đẳng - Trung cấp,Chính thức,17185719,3,,,,,,,,,
Nam,23,Khác,Chính thức,13993796,2,,,,,,,,,
Nam,54,Khác,Chính thức,13271167,2,,,,,,,,,
Nam,41,THPT,Chính thức,17710754,3,,,,,,,,,
Nam,34,Đại học,Chính thức,13697040,3,,,,,,,,,
Nam,22,Khác,Chính thức,13720037,2,,,,,,,,,
Nam,40,Đại học,Chính thức,13773627,3,,,,,,,,,
Nam,41,Thạc sĩ - Tiến sĩ,Chính thức,12755941,3,,,,,,,,,
Nam,56,Đại học,Chính thức,17084839,4,,,,,,,,,
Nam,32,THPT,Chính thức,16565569,2,,,,,,,,,
Nam,25,Khác,Chính thức,16462847,2,,,,,,,,,
Nam,31,Cao đẳng - Trung cấp,Chính thức,15381911,3,,,,,,,,,
Nam,38,Đại học,Chính thức,13806772,4,,,,,,,,,
Nam,52,THPT,Chính thức,15270747,2,,,,,,,,,
Nam,38,THPT,Chính thức,14322282,2,,,,,,,,,
Nam,31,Đại học,Chính thức,17595424,2,,,,,,,,,
Nam,33,Khác,Chính thức,17059580,3,,,,,,,,,
Nam,27,Khác,Chính thức,17081412,4,,,,,,,,,
Nam,25,THPT,Chính thức,15910816,4,,,,,,,,,
Nam,42,Khác,Chính thức,17279369,4,,,,,,,,,
Nam,37,Đại học,Chính thức,17816270,4,,,,,,,,,
Nam,44,Đại học,Chính thức,14420522,4,,,,,,,,,
Nam,50,THPT,Chính thức,13875616,4,,,,,,,,,
Nam,52,Cao đẳng - Trung cấp,Chính thức,14602270,3,,,,,,,,,
Nam,62,Đại học,Chính thức,14410613,4,,,,,,,,,
Nam,30,Đại học,Chính thức,14798894,4,,,,,,,,,
Nam,50,Thạc sĩ - Tiến sĩ,Chính thức,13865292,3,,,,,,,,,
Nam,31,Đại học,Chính thức,13225565,3,,,,,,,,,
Nam,32,Đại học,Chính thức,14415574,2,,,,,,,,,
Nam,43,THPT,Chính thức,12702733,4,,,,,,,,,
Nam,38,Thạc sĩ - Tiến sĩ,Chính thức,17736056,4,,,,,,,,,
Nam,53,THPT,Chính thức,15917821,3,,,,,,,,,
Nam,39,Khác,Chính thức,14412596,2,,,,,,,,,
Nam,34,THPT,Chính thức,14569612,3,,,,,,,,,
Nam,42,Đại học,Chính thức,12303732,4,,,,,,,,,
Nam,47,Đại học,Chính thức,15005238,4,,,,,,,,,
Nam,32,THPT,Chính thức,12783062,4,,,,,,,,,
Nam,26,Đại học,Chính thức,17289296,4,,,,,,,,,
Nam,50,THPT,Chính thức,17664254,3,,,,,,,,,
Nam,25,THPT,Chính thức,13472800,4,,,,,,,,,
Nam,43,Thạc sĩ - Tiến sĩ,Chính thức,13307802,4,,,,,,,,,
Nam,27,Đại học,Chính thức,17851274,4,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,12985742,3,,,,,,,,,
Nam,40,THPT,Chính thức,13975662,3,,,,,,,,,
Nam,27,Khác,Chính thức,16202053,1,,,,,,,,,
Nam,28,THPT,Chính thức,16695607,2,,,,,,,,,
Nam,22,Đại học,Chính thức,13829259,4,,,,,,,,,
Nam,46,Khác,Chính thức,12769921,1,,,,,,,,,
Nam,33,THPT,Chính thức,17630257,4,,,,,,,,,
Nam,31,Đại học,Chính thức,15645536,2,,,,,,,,,
Nam,49,Đại học,Chính thức,14534680,4,,,,,,,,,
Nam,24,THPT,Chính thức,13335126,1,,,,,,,,,
Nam,33,Đại học,Chính thức,17296723,2,,,,,,,,,
Nam,36,Cao đẳng - Trung cấp,Chính thức,13382258,4,,,,,,,,,
Nam,31,Đại học,Chính thức,14628694,3,,,,,,,,,
Nam,28,THPT,Chính thức,12626721,4,,,,,,,,,
Nam,33,Cao đẳng - Trung cấp,Chính thức,12635294,3,,,,,,,,,
Nam,41,Đại học,Chính thức,14959143,4,,,,,,,,,
Nam,42,Đại học,Chính thức,16000156,3,,,,,,,,,
Nam,46,Khác,Chính thức,16659241,3,,,,,,,,,
Nam,32,THPT,Chính thức,12142961,3,,,,,,,,,
Nam,31,THPT,Chính thức,14590723,2,,,,,,,,,
Nam,46,Cao đẳng - Trung cấp,Chính thức,14199231,3,,,,,,,,,
Nam,36,Đại học,Chính thức,14372420,1,,,,,,,,,
Nam,32,Khác,Chính thức,12043571,2,,,,,,,,,
Nam,18,Đại học,Chính thức,14014706,4,,,,,,,,,
Nam,54,Khác,Chính thức,16514620,4,,,,,,,,,
Nam,40,THPT,Chính thức,16528044,3,,,,,,,,,
Nam,36,Đại học,Chính thức,17702981,4,,,,,,,,,
Nam,36,THPT,Chính thức,17119467,1,,,,,,,,,
Nam,47,THPT,Chính thức,14911901,2,,,,,,,,,
Nam,30,THPT,Chính thức,12084701,4,,,,,,,,,
Nam,48,Đại học,Chính thức,16003239,1,,,,,,,,,
Nam,30,THPT,Chính thức,13844965,4,,,,,,,,,
Nam,27,Đại học,Chính thức,15146502,1,,,,,,,,,
Nam,42,Đại học,Chính thức,16863941,2,,,,,,,,,
Nam,34,Đại học,Chính thức,17570137,4,,,,,,,,,
Nam,34,Khác,Chính thức,17635388,4,,,,,,,,,
Nam,32,Đại học,Chính thức,12379293,4,,,,,,,,,
Nam,54,Khác,Chính thức,16310220,2,,,,,,,,,
Nam,40,THPT,Chính thức,12042182,3,,,,,,,,,
Nam,49,Đại học,Chính thức,14687720,2,,,,,,,,,
Nam,37,THPT,Chính thức,16014900,4,,,,,,,,,
Nam,58,Đại học,Chính thức,16370153,4,,,,,,,,,
Nam,46,Đại học,Chính thức,16878771,4,,,,,,,,,
Nam,52,THPT,Chính thức,15516592,4,,,,,,,,,
Nam,43,Đại học,Chính thức,12604649,3,,,,,,,,,
Nam,57,Đại học,Chính thức,16203734,4,,,,,,,,,
Nam,20,Đại học,Chính thức,15261760,1,,,,,,,,,
Nam,38,Đại học,Chính thức,16067712,4,,,,,,,,,
Nam,39,Khác,Chính thức,15116088,1,,,,,,,,,
Nam,26,THPT,Chính thức,17602249,2,,,,,,,,,
Nam,34,THPT,Chính thức,12858009,2,,,,,,,,,
Nam,30,THPT,Chính thức,15827756,3,,,,,,,,,
Nam,38,Đại học,Chính thức,14595411,3,,,,,,,,,
Nam,43,THPT,Chính thức,14069895,3,,,,,,,,,
Nam,30,Đại học,Chính thức,13302359,2,,,,,,,,,
Nam,32,Đại học,Chính thức,17081870,4,,,,,,,,,
Nam,64,THPT,Chính thức,14417260,2,,,,,,,,,
Nam,49,Đại học,Chính thức,13269619,3,,,,,,,,,
Nam,35,Đại học,Chính thức,15240347,4,,,,,,,,,
Nam,49,THPT,Chính thức,14297613,4,,,,,,,,,
Nam,51,Đại học,Chính thức,13654232,3,,,,,,,,,
Nam,39,THPT,Chính thức,12049038,4,,,,,,,,,
Nam,37,Khác,Chính thức,15792398,4,,,,,,,,,
Nam,29,THPT,Chính thức,15461468,2,,,,,,,,,
Nam,27,THPT,Chính thức,16532547,3,,,,,,,,,
Nam,49,Đại học,Chính thức,16414993,4,,,,,,,,,
Nam,33,THPT,Chính thức,16190828,4,,,,,,,,,
Nam,38,THPT,Chính thức,12255020,2,,,,,,,,,
Nam,29,Khác,Chính thức,15621219,4,,,,,,,,,
Nam,38,THPT,Chính thức,17966653,4,,,,,,,,,
Nam,52,Khác,Chính thức,17460049,3,,,,,,,,,
Nam,31,Cao đẳng - Trung cấp,Chính thức,13053967,4,,,,,,,,,
Nam,32,Đại học,Chính thức,12427741,2,,,,,,,,,
Nam,34,Đại học,Chính thức,12589043,4,,,,,,,,,
Nam,50,Đại học,Chính thức,15904297,1,,,,,,,,,
Nam,45,Khác,Chính thức,14226183,2,,,,,,,,,
Nam,35,Khác,Chính thức,17605618,3,,,,,,,,,
Nam,63,Đại học,Chính thức,15705872,2,,,,,,,,,
Nam,55,Đại học,Chính thức,14863916,3,,,,,,,,,
Nam,44,THPT,Chính thức,13979404,2,,,,,,,,,
Nam,32,Cao đẳng - Trung cấp,Chính thức,13907230,3,,,,,,,,,
Nam,27,Đại học,Chính thức,16142294,4,,,,,,,,,
Nam,47,Đại học,Chính thức,14452855,4,,,,,,,,,
Nam,32,Khác,Chính thức,13119478,4,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,12987235,4,,,,,,,,,
Nam,38,Khác,Chính thức,16606835,4,,,,,,,,,
Nam,46,THPT,Chính thức,12385865,3,,,,,,,,,
Nam,36,Đại học,Chính thức,15303170,3,,,,,,,,,
Nam,54,Đại học,Chính thức,12772758,3,,,,,,,,,
Nam,29,THPT,Chính thức,17823342,3,,,,,,,,,
Nam,29,THPT,Chính thức,17750423,3,,,,,,,,,
Nam,34,THPT,Chính thức,15887646,1,,,,,,,,,
Nam,35,Cao đẳng - Trung cấp,Chính thức,17564094,4,,,,,,,,,
Nam,29,Khác,Chính thức,14892762,3,,,,,,,,,
Nam,51,Đại học,Chính thức,15326034,1,,,,,,,,,
Nam,49,Cao đẳng - Trung cấp,Chính thức,15324640,4,,,,,,,,,
Nam,35,Đại học,Chính thức,12034486,4,,,,,,,,,
Nam,44,Đại học,Chính thức,16253611,4,,,,,,,,,
Nam,46,THPT,Chính thức,12541480,4,,,,,,,,,
Nam,35,Đại học,Chính thức,13257133,1,,,,,,,,,
Nam,51,THPT,Chính thức,12163473,1,,,,,,,,,
Nam,35,Thạc sĩ - Tiến sĩ,Chính thức,12941810,4,,,,,,,,,
Nam,46,THPT,Chính thức,12090796,2,,,,,,,,,
Nam,49,Đại học,Chính thức,16827658,3,,,,,,,,,
Nam,31,Đại học,Chính thức,14956597,3,,,,,,,,,
Nam,48,THPT,Chính thức,15201824,3,,,,,,,,,
Nam,43,Đại học,Chính thức,12662442,2,,,,,,,,,
Nam,34,Khác,Chính thức,12415187,3,,,,,,,,,
Nam,31,Thạc sĩ - Tiến sĩ,Chính thức,12053677,4,,,,,,,,,
Nam,26,Đại học,Chính thức,13003444,4,,,,,,,,,
Nam,36,Đại học,Chính thức,15528830,4,,,,,,,,,
Nam,33,Cao đẳng - Trung cấp,Chính thức,15247540,4,,,,,,,,,
Nam,21,Khác,Chính thức,16138367,2,,,,,,,,,
Nam,37,Khác,Chính thức,17282801,2,,,,,,,,,
Nam,51,Đại học,Chính thức,13119531,4,,,,,,,,,
Nam,41,Đại học,Chính thức,15458104,3,,,,,,,,,
Nam,48,Đại học,Chính thức,17813583,4,,,,,,,,,
Nam,32,Đại học,Chính thức,14982672,2,,,,,,,,,
Nam,35,THPT,Chính thức,14765328,3,,,,,,,,,
Nam,37,THPT,Chính thức,13931576,1,,,,,,,,,
Nam,18,Thạc sĩ - Tiến sĩ,Chính thức,14073437,4,,,,,,,,,
Nam,35,Thạc sĩ - Tiến sĩ,Chính thức,13406484,2,,,,,,,,,
Nam,26,Khác,Chính thức,14501751,4,,,,,,,,,
Nam,49,Khác,Chính thức,13568436,4,,,,,,,,,
Nam,33,Đại học,Chính thức,14188475,3,,,,,,,,,
Nam,36,Đại học,Chính thức,16029181,2,,,,,,,,,
Nam,26,Đại học,Chính thức,15013741,4,,,,,,,,,
Nam,36,Đại học,Chính thức,13677552,4,,,,,,,,,
Nam,28,Đại học,Chính thức,12214507,3,,,,,,,,,
Nam,37,Đại học,Chính thức,15443290,3,,,,,,,,,
Nam,26,Đại học,Chính thức,15125853,4,,,,,,,,,
Nam,34,Khác,Chính thức,14291747,4,,,,,,,,,
Nam,26,Khác,Chính thức,15212763,4,,,,,,,,,
Nam,31,Thạc sĩ - Tiến sĩ,Chính thức,15380649,4,,,,,,,,,
Nam,28,Thạc sĩ - Tiến sĩ,Chính thức,17763660,4,,,,,,,,,
Nam,62,THPT,Chính thức,17076808,4,,,,,,,,,
Nam,27,Đại học,Chính thức,12971429,2,,,,,,,,,
Nam,30,THPT,Chính thức,16726001,4,,,,,,,,,
Nam,51,Khác,Chính thức,16051736,4,,,,,,,,,
Nam,47,THPT,Chính thức,14894497,4,,,,,,,,,
Nam,36,Đại học,Chính thức,14971576,1,,,,,,,,,
Nam,35,Thạc sĩ - Tiến sĩ,Chính thức,12963310,4,,,,,,,,,
Nam,46,Khác,Chính thức,14223924,2,,,,,,,,,
Nam,49,Đại học,Chính thức,16305855,3,,,,,,,,,
Nam,46,THPT,Chính thức,16043067,3,,,,,,,,,
Nam,34,Đại học,Chính thức,15324017,3,,,,,,,,,
Nam,41,Đại học,Chính thức,17698230,1,,,,,,,,,
Nam,27,Khác,Chính thức,12934497,4,,,,,,,,,
Nam,32,Khác,Chính thức,12561045,4,,,,,,,,,
Nam,38,Đại học,Chính thức,17053898,4,,,,,,,,,
Nam,42,Thạc sĩ - Tiến sĩ,Chính thức,16684359,2,,,,,,,,,
Nam,42,Đại học,Chính thức,16857066,2,,,,,,,,,
Nam,47,Cao đẳng - Trung cấp,Chính thức,14088694,4,,,,,,,,,
Nam,40,Thạc sĩ - Tiến sĩ,Chính thức,13464989,3,,,,,,,,,
Nam,27,THPT,Chính thức,12579149,3,,,,,,,,,
Nam,50,THPT,Chính thức,17978032,2,,,,,,,,,
Nam,47,Khác,Chính thức,14087467,4,,,,,,,,,
Nam,47,Đại học,Chính thức,12005086,2,,,,,,,,,
Nam,36,Đại học,Chính thức,13619193,4,,,,,,,,,
Nam,28,Khác,Chính thức,16445078,2,,,,,,,,,
Nam,29,Khác,Chính thức,13342595,2,,,,,,,,,
Nam,46,Đại học,Chính thức,13892381,4,,,,,,,,,
Nam,47,Khác,Chính thức,16204579,2,,,,,,,,,
Nam,36,Đại học,Chính thức,15458671,2,,,,,,,,,
Nam,30,Khác,Chính thức,16671970,2,,,,,,,,,
Nam,46,Khác,Chính thức,12882181,3,,,,,,,,,
Nam,35,Đại học,Chính thức,14679211,2,,,,,,,,,
Nam,44,Thạc sĩ - Tiến sĩ,Chính thức,14417391,4,,,,,,,,,
Nam,19,THPT,Chính thức,16710209,4,,,,,,,,,
Nam,51,Thạc sĩ - Tiến sĩ,Chính thức,13618183,3,,,,,,,,,
Nam,42,Đại học,Chính thức,17819075,4,,,,,,,,,
Nam,48,Đại học,Chính thức,16143897,2,,,,,,,,,
Nam,35,Khác,Chính thức,16007431,1,,,,,,,,,
Nam,43,Đại học,Chính thức,16056646,2,,,,,,,,,
Nam,36,Đại học,Chính thức,16096739,2,,,,,,,,,
Nam,20,Cao đẳng - Trung cấp,Chính thức,16604515,2,,,,,,,,,
Nam,28,THPT,Chính thức,15868674,4,,,,,,,,,
Nam,42,Khác,Chính thức,15931467,1,,,,,,,,,
Nam,49,Đại học,Chính thức,14802603,4,,,,,,,,,
Nam,44,Đại học,Chính thức,14794071,2,,,,,,,,,
Nam,26,Khác,Chính thức,15372240,4,,,,,,,,,
Nam,27,Đại học,Chính thức,14769654,4,,,,,,,,,
Nam,39,THPT,Chính thức,14056577,4,,,,,,,,,
Nam,55,Đại học,Chính thức,17812923,2,,,,,,,,,
Nam,36,Đại học,Chính thức,12574136,4,,,,,,,,,
Nam,51,THPT,Chính thức,16816164,4,,,,,,,,,
Nam,32,THPT,Chính thức,12716681,4,,,,,,,,,
Nam,43,THPT,Chính thức,14858174,4,,,,,,,,,
Nam,26,Đại học,Chính thức,12246065,3,,,,,,,,,
Nam,32,THPT,Chính thức,17599677,4,,,,,,,,,
Nam,23,THPT,Chính thức,13226976,3,,,,,,,,,
Nam,40,THPT,Chính thức,16044081,2,,,,,,,,,
Nam,35,Thạc sĩ - Tiến sĩ,Chính thức,15855598,4,,,,,,,,,
Nam,40,THPT,Chính thức,14762074,4,,,,,,,,,
Nam,25,Đại học,Chính thức,14771143,4,,,,,,,,,
Nam,32,THPT,Chính thức,12921724,3,,,,,,,,,
Nam,37,THPT,Chính thức,15178499,4,,,,,,,,,
Nam,36,THPT,Chính thức,15813340,4,,,,,,,,,
Nam,36,Đại học,Chính thức,14837231,2,,,,,,,,,
Nam,38,Đại học,Chính thức,16185160,2,,,,,,,,,
Nam,48,Khác,Chính thức,12580781,2,,,,,,,,,
Nam,61,Cao đẳng - Trung cấp,Chính thức,13566555,4,,,,,,,,,
Nam,49,Đại học,Chính thức,17008510,2,,,,,,,,,
Nam,26,Đại học,Chính thức,12954542,2,,,,,,,,,
Nam,32,Đại học,Chính thức,16575822,2,,,,,,,,,
Nam,31,Đại học,Chính thức,12551231,4,,,,,,,,,
Nam,26,Khác,Chính thức,14435327,3,,,,,,,,,
Nam,43,Đại học,Chính thức,13147037,3,,,,,,,,,
Nam,35,Đại học,Chính thức,14627175,2,,,,,,,,,
Nam,46,Thạc sĩ - Tiến sĩ,Chính thức,17147555,2,,,,,,,,,
Nam,49,Đại học,Chính thức,16730700,2,,,,,,,,,
Nam,30,Khác,Chính thức,16080924,1,,,,,,,,,
Nam,54,Đại học,Chính thức,16597857,2,,,,,,,,,
Nam,36,THPT,Chính thức,13061278,1,,,,,,,,,
Nam,50,Khác,Chính thức,12005388,1,,,,,,,,,
Nam,34,Đại học,Chính thức,12341075,3,,,,,,,,,
Nam,40,THPT,Chính thức,17409183,4,,,,,,,,,
Nam,27,THPT,Chính thức,12016108,4,,,,,,,,,
Nam,29,THPT,Chính thức,15712246,1,,,,,,,,,
Nam,35,Đại học,Chính thức,13046900,2,,,,,,,,,
Nam,51,Khác,Chính thức,13580098,4,,,,,,,,,
Nam,42,Cao đẳng - Trung cấp,Chính thức,16101783,4,,,,,,,,,
Nam,38,THPT,Chính thức,13257951,4,,,,,,,,,
Nam,25,Khác,Chính thức,12695920,1,,,,,,,,,
Nam,38,Đại học,Chính thức,16197526,2,,,,,,,,,
Nam,28,Đại học,Chính thức,15719591,3,,,,,,,,,
Nam,36,THPT,Chính thức,17822826,4,,,,,,,,,
Nam,30,Đại học,Chính thức,17750533,4,,,,,,,,,
Nam,49,Đại học,Chính thức,17111023,4,,,,,,,,,
Nam,36,Khác,Chính thức,12091586,2,,,,,,,,,
Nam,55,Đại học,Chính thức,13971995,4,,,,,,,,,
Nam,41,Đại học,Chính thức,14713878,4,,,,,,,,,
Nam,41,Đại học,Chính thức,13374376,2,,,,,,,,,
Nam,32,THPT,Chính thức,12987896,3,,,,,,,,,
Nam,39,THPT,Chính thức,12960094,4,,,,,,,,,
Nam,48,Đại học,Chính thức,16985486,2,,,,,,,,,
Nam,41,Thạc sĩ - Tiến sĩ,Chính thức,16792321,2,,,,,,,,,
Nam,48,THPT,Chính thức,15011843,3,,,,,,,,,
Nam,30,Khác,Chính thức,13679050,4,,,,,,,,,
Nam,45,THPT,Chính thức,15830443,4,,,,,,,,,
Nam,21,Thạc sĩ - Tiến sĩ,Chính thức,15866157,1,,,,,,,,,
Nam,37,Khác,Chính thức,15419604,2,,,,,,,,,
Nam,52,THPT,Chính thức,15645036,2,,,,,,,,,
